Report_year,mission_name,mission_station_location,name_last,name_first,title_in_report,MD,DD ,LLD,,,,,
1885,Eastern Turkey,Harpoot,Wheeler,Crosby H,missionary,FALSE,FALSE,FALSE,,,,,
1885,Eastern Turkey,Harpoot,Barnum,Herman N,missionary,FALSE,TRUE,FALSE,,,,,
1885,Eastern Turkey,Harpoot,Wheeler,Susan A,mrs,FALSE,FALSE,FALSE,,,,,
1885,Eastern Turkey,Harpoot,Barnum,Mary E,mrs,FALSE,FALSE,FALSE,,,,,
1885,Eastern Turkey,Harpoot,Bush,Carrie E ,miss,FALSE,FALSE,FALSE,,,,,
1885,Eastern Turkey,Harpoot,Seymour,Harriet,miss,FALSE,FALSE,FALSE,,,,,
1885,Eastern Turkey,Harpoot,Wheeler ,Emily C,miss,FALSE,FALSE,FALSE,,,,,
1885,Eastern Turkey,Mardin,Andrus,Alpheus N,missionary,FALSE,FALSE,FALSE,,,,,
1885,Eastern Turkey,Mardin,Gates,Caleb Frank,missionary,FALSE,FALSE,FALSE,,,,,
1885,Eastern Turkey,Mardin,Ainslie,John A,missionary,FALSE,FALSE,FALSE,,,,,
1885,Eastern Turkey,Mardin,Andrus,Olive L,mrs,FALSE,FALSE,FALSE,,,,,
1885,Eastern Turkey,Mardin,Ainslie,Ellen D,mrs,FALSE,FALSE,FALSE,,,,,
1885,Eastern Turkey,Mardin,Gates,Mary Ellen,mrs,FALSE,FALSE,FALSE,,,,,
1885,Eastern Turkey,Van,Reynolds,George C,missionary,TRUE,FALSE,FALSE,,,,,
1885,Eastern Turkey,Van,Reynolds ,Martha W,mrs,FALSE,FALSE,FALSE,,,,,
1885,Eastern Turkey,Van,Johnson,L.E.,miss,FALSE,FALSE,FALSE,,,,,
1885,Eastern Turkey,Van,Kimball,Grace N,miss,FALSE,FALSE,FALSE,,,,,
1885,Eastern Turkey,residing in bliss,Cole,Royal M,missionary,FALSE,FALSE,FALSE,,,,,
1885,Eastern Turkey,residing in bliss,Ely,Charlotte E,miss,FALSE,FALSE,FALSE,,,,,
1885,Eastern Turkey,residing in bliss,Ely,Mary A.C.,miss,FALSE,FALSE,FALSE,,,,,
1885,Eastern Turkey,residing in bliss,Cole,Lizzie,mrs,FALSE,FALSE,FALSE,,,,,
1885,Eastern Turkey,in this country,Knapp,George C,missionary,FALSE,FALSE,FALSE,,,,,
1885,Eastern Turkey,in this country,Bowne,John K,missionary,FALSE,FALSE,FALSE,,,,,
1885,Eastern Turkey,in this country,Dewey ,Willis C,missionary,FALSE,FALSE,FALSE,,,,,
1885,Eastern Turkey,in this country,Thom ,Daniel M. B.,physician,TRUE,FALSE,FALSE,,,,,
1885,Eastern Turkey,in this country,Pratt,Clarissa H,miss,FALSE,FALSE,FALSE,,,,,
1885,Eastern Turkey,on the way to Harpoot,Allen,Orson P,missionary,FALSE,FALSE,FALSE,,,,,
1885,Eastern Turkey,on the way to Harpoot,Barton ,James L,missionary,FALSE,FALSE,FALSE,,,,,
1885,Eastern Turkey,on the way to Harpoot,Allen,Caroline R,miss,FALSE,FALSE,FALSE,,,,,
1885,Eastern Turkey,on the way to Harpoot,Burton,Flora E,mrs,FALSE,FALSE,FALSE,,,,,
1885,Eastern Turkey,on the way to Harpoot,Daniels ,Mary L ,miss,FALSE,FALSE,FALSE,,,,,
1885,Maratha,Bombay,Hume,Edward S,missionary,FALSE,FALSE,FALSE,,,,,
1885,Maratha,Bombay,Abbott,Justin E,missionary,FALSE,FALSE,FALSE,,,,,
1885,Maratha,Bombay,Hume,Charlotte E,mrs,FALSE,FALSE,FALSE,,,,,
1885,Maratha,Bombay,Nathuji,Tukaram,native pastor,FALSE,FALSE,FALSE,,,,,
1885,Maratha,Bombay,Kukade,S.D.,editor,FALSE,FALSE,FALSE,,,,,
1885,Maratha,Ahmednagar,Bissell,Lemuel,missionary,FALSE,TRUE,FALSE,,,,,
1885,Maratha,Ahmednagar,Hume,Robert A,missionary,FALSE,FALSE,FALSE,,,,,
1885,Maratha,Ahmednagar,Smith,James ,missionary,FALSE,FALSE,FALSE,,,,,
1885,Maratha,Ahmednagar,Bissell,Mary E,mrs,FALSE,FALSE,FALSE,,,,,
1885,Maratha,Ahmednagar,Smith,Maud,mrs,FALSE,FALSE,FALSE,,,,,
1885,Maratha,Ahmednagar,Fairbank,Katie,miss,FALSE,FALSE,FALSE,,,,,
1885,Maratha,Ahmednagar,Harding,Ruby E,miss,FALSE,FALSE,FALSE,,,,,
1885,Maratha,Ahmednagar,Hume,Sarah J,miss,FALSE,FALSE,FALSE,,,,,
1885,Maratha,Ahmednagar,Modak,R.V.,theological instructor,FALSE,FALSE,FALSE,,,,,
1885,Maratha,Wadale,Fairbank,Samuel B,missionary,FALSE,TRUE,FALSE,,,,,
1885,Maratha,Rahuri,NA,NA,NA,FALSE,FALSE,FALSE,,,,,
1885,Maratha,Sirur,Winsor,Richard,missionary,FALSE,FALSE,FALSE,,,,,
1885,Maratha,Sirur,Winsor,Mary C,mrs,FALSE,FALSE,FALSE,,,,,
1885,Maratha,Satara,Bruce,Henry J,missionary,FALSE,FALSE,FALSE,,,,,
1885,Maratha,Satara,Bruce,Hepzibeth P,mrs,FALSE,FALSE,FALSE,,,,,
1885,Maratha,Sholapur,Harding ,Charles,missionary,FALSE,FALSE,FALSE,,,,,
1885,Maratha,Sholapur,Gates,Lorin S,missionary,FALSE,FALSE,FALSE,,,,,
1885,Maratha,Sholapur,Harding,Elizabeth D,mrs,FALSE,FALSE,FALSE,,,,,
1885,Maratha,Sholapur,Gates ,Francess Anna,mrs,FALSE,FALSE,FALSE,,,,,
1885,Maratha,in this country,Ballantine,William O,missionary,TRUE,FALSE,FALSE,,,,,
1885,Maratha,in this country,Bissell,Arthur D,missionary,FALSE,FALSE,FALSE,,,,,
1885,Maratha,in this country,Ballantine,Josephine L,mrs,FALSE,FALSE,FALSE,,,,,
1885,Maratha,in this country,Bissell,Ellen A,mrs,FALSE,FALSE,FALSE,,,,,
1885,Madura,Battalagundu,Chandler,John E,missionary,FALSE,FALSE,FALSE,,,,,
1885,Madura,Battalagundu,Chandler,Carlotte M,mrs,FALSE,FALSE,FALSE,,,,,
1885,Madura,Battalagundu,Chandler,Gertrude A,miss,FALSE,FALSE,FALSE,,,,,
1885,Madura,Battalagundu,Davasagayam,M,native pastor,FALSE,FALSE,FALSE,,,,,
1885,Madura,Dindigul,Chester,Edward,missionary,TRUE,FALSE,FALSE,,,,,
1885,Madura,Dindigul,Chester,Sophia,mrs,FALSE,FALSE,FALSE,,,,,
1885,Madura,Dindigul,Bolton,J,native pastor,FALSE,FALSE,FALSE,,,,,
1885,Madura,Dindigul,Clark,A,native pastor,FALSE,FALSE,FALSE,,,,,
1885,Madura,Madura,Jones,John P,missionary,FALSE,FALSE,FALSE,,,,,
1885,Madura,Madura,Capron,Sarah B,mrs,FALSE,FALSE,FALSE,,,,,
1885,Madura,Madura,Jones,Sarah A,mrs,FALSE,FALSE,FALSE,,,,,
1885,Madura,Madura,Swift,Eva M,miss,FALSE,FALSE,FALSE,,,,,
1885,Madura,Madura,Rowland,A.G.,native pastor,FALSE,FALSE,FALSE,,,,,
1885,Madura,Madura,Cornelius,J,native pastor,FALSE,FALSE,FALSE,,,,,
1885,Madura,Mandapasalai,Howland,William S,missionary,FALSE,FALSE,FALSE,,,,,
1885,Madura,Mandapasalai,Howland,Mary L,mrs,FALSE,FALSE,FALSE,,,,,
1885,Madura,Mandapasalai,Christian,D ,native pastor,FALSE,FALSE,FALSE,,,,,
1885,Madura,Mandapasalai,Eames,M,native pastor,FALSE,FALSE,FALSE,,,,,
1885,Madura,Mandapasalai,Thomas,M,native pastor,FALSE,FALSE,FALSE,,,,,
1885,Madura,Mana Madura,Burnell,Albert H,missionary,FALSE,FALSE,FALSE,,,,,
1885,Madura,Mana Madura,Burnell,Abbie S,mrs,FALSE,FALSE,FALSE,,,,,
1885,Madura,Melur,Gutterson,George H,missionary,FALSE,FALSE,FALSE,,,,,
1885,Madura,Melur,Gutterson,Emma W,mrs,FALSE,FALSE,FALSE,,,,,
1885,Madura,Pasumalai,Washburn,George T,missionary,FALSE,FALSE,FALSE,,,,,
1885,Madura,Pasumalai,Washburn,Eliza E,mrs,FALSE,FALSE,FALSE,,,,,
1885,Madura,Pasumalai,Barnes,A,native pastor,FALSE,FALSE,FALSE,,,,,
1885,Madura,Periakulum,Noyes,Joseph T,missionary,FALSE,FALSE,FALSE,,,,,
1885,Madura,Periakulum,Noyes,Martha J,mrs,FALSE,FALSE,FALSE,,,,,
1885,Madura,Periakulum,Issac,S,native pastor,FALSE,FALSE,FALSE,,,,,
1885,Madura,Periakulum,Williams,C,native pastor,FALSE,FALSE,FALSE,,,,,
1885,Madura,Periakulum,Seymour,E,native pastor,FALSE,FALSE,FALSE,,,,,
1885,Madura,Palani,Hazen,Harvey C,missionary,FALSE,FALSE,FALSE,,,,,
1885,Madura,Palani,Hazen,Hattie  ,mrs,FALSE,FALSE,FALSE,,,,,
1885,Madura,Palani,Wethamattu,C.D.,native pastor,FALSE,FALSE,FALSE,,,,,
1885,Madura,Trumangalam,Tracey,james E,missionary,FALSE,FALSE,FALSE,,,,,
1885,Madura,Trumangalam,Tracey,Fannie S,mrs,FALSE,FALSE,FALSE,,,,,
1885,Madura,Tirupuvanam,NA,NA,NA,FALSE,FALSE,FALSE,,,,,
1885,Madura,in this country,Herrick,James,missionary ,FALSE,FALSE,FALSE,,,,,
1885,Madura,in this country,Chandler ,John S,missionary,FALSE,FALSE,FALSE,,,,,
1885,Madura,in this country,Herrick,Elizabeth H,mrs,FALSE,FALSE,FALSE,,,,,
1885,Madura,in this country,Chandler,Jennie E,mrs,FALSE,FALSE,FALSE,,,,,
1885,Madura,in this country,Rendall,Henrietta S,miss,FALSE,FALSE,FALSE,,,,,
1885,Madura,on the way,Perkins ,James C,missionary,FALSE,FALSE,FALSE,,,,,
1885,Madura,on the way,Perkins ,Charlotte J,mrs,FALSE,FALSE,FALSE,,,,,
1885,Madura,on the way,Root,Mary P,miss,TRUE,FALSE,FALSE,,,,,
1885,Ceylon,Batticotta,Hastings,Eurotas P,missionary,FALSE,TRUE,FALSE,,,,,
1885,Ceylon,Batticotta,Hastings,Anna C,mrs,FALSE,FALSE,FALSE,,,,,
1885,Ceylon,Batticotta,Hastings,Kate E,miss,FALSE,FALSE,FALSE,,,,,
1885,Ceylon,Batticotta,Rice,B.H.,native pastor,FALSE,FALSE,FALSE,,,,,
1885,Ceylon,Batticotta,Bryant,A,native pastor,FALSE,FALSE,FALSE,,,,,
1885,Ceylon,Batticotta,John ,S ,native pastor,FALSE,FALSE,FALSE,,,,,
1885,Ceylon,Chavagacherry,NA ,NA,NA ,FALSE,FALSE,FALSE,,,,,
1885,Ceylon,Chavagacherry,Hunt,T.P.,native pastor,FALSE,FALSE,FALSE,,,,,
1885,Ceylon,Manepy,Leitch,,miss,FALSE,FALSE,FALSE,,,,,
1885,Ceylon,Manepy,Ashbury,F,native pastor,FALSE,FALSE,FALSE,,,,,
1885,Ceylon,Manepy,Nathaniel,W.P.,native pastor,FALSE,FALSE,FALSE,,,,,
1885,Ceylon,Oodooville,Howland,William W,missionary,FALSE,FALSE,FALSE,,,,,
1885,Ceylon,Oodooville,Howland,Susan R,mrs,FALSE,FALSE,FALSE,,,,,
1885,Ceylon,Oodooville,Leitch ,Mary,miss,FALSE,FALSE,FALSE,,,,,
1885,Ceylon,Oodooville,Leitch,Margaret W,miss,FALSE,FALSE,FALSE,,,,,
1885,Ceylon,Oodooville,Hoisington,H. I. ,native pastor,FALSE,FALSE,FALSE,,,,,
1885,Ceylon,Oodooville,Welsh,N ,native pastor,FALSE,FALSE,FALSE,,,,,
1885,Ceylon,Panditeripo,Leitch ,,miss,FALSE,FALSE,FALSE,,,,,
1885,Ceylon,Tillipally,Smith,Thomas S,missionary,FALSE,FALSE,FALSE,,,,,
1885,Ceylon,Tillipally,Smith,Emily Maria,mrs,FALSE,FALSE,FALSE,,,,,
1885,Ceylon,Tillipally,Christmas,J.S.,native pastor,FALSE,FALSE,FALSE,,,,,
1885,Ceylon,Oodoopitty,Hastings,Richard C,missionary,FALSE,FALSE,FALSE,,,,,
1885,Ceylon,Oodoopitty,Hastings,Minnie B,mrs,FALSE,FALSE,FALSE,,,,,
1885,Ceylon,Oodoopitty,Stickney,D ,native pastor,FALSE,FALSE,FALSE,,,,,
1885,Ceylon,in this country,Howland,S.W.,missionary,FALSE,FALSE,FALSE,,,,,
1885,Ceylon,in this country,Howland,Mary E. K.,mrs,FALSE,FALSE,FALSE,,,,,
1885,Ceylon,in this country,Howland,Susan R,miss,FALSE,FALSE,FALSE,,,,,
1885,Foochow,Foochow City,Baldwin,Caleb C,missionary,FALSE,TRUE,FALSE,,,,,
1885,Foochow,Foochow City,Hubbard,George H,missionary,FALSE,FALSE,FALSE,,,,,
1885,Foochow,Foochow City,Baldwin ,Harriet F,mrs,FALSE,FALSE,FALSE,,,,,
1885,Foochow,Foochow City,Peet,H.L.,mrs,FALSE,FALSE,FALSE,,,,,
1885,Foochow,Foochow City,Hubbard,Nelle S,mrs,FALSE,FALSE,FALSE,,,,,
1885,Foochow,Foochow City,Woodhull,Kate C,miss,TRUE,FALSE,FALSE,,,,,
1885,Foochow,Foochow City,Woodhull,Hannah C,miss,FALSE,FALSE,FALSE,,,,,
1885,Foochow,Foochow Suburbs,Hartwell,Charles,missionary,FALSE,FALSE,FALSE,,,,,
1885,Foochow,Foochow Suburbs,Woodin,Siemon F,missionary,FALSE,FALSE,FALSE,,,,,
1885,Foochow,Foochow Suburbs,Newton,Ella J,miss,FALSE,FALSE,FALSE,,,,,
1885,Foochow,Foochow Suburbs,Garretson,Elsie M,miss,FALSE,FALSE,FALSE,,,,,
1885,Foochow,Shao-Wu,Walker,J.E.,missionary,FALSE,FALSE,FALSE,,,,,
1885,Foochow,Shao-Wu,Walker,Ada E,mrs,FALSE,FALSE,FALSE,,,,,
1885,Foochow,in this country,Woodin,Sarah L,mrs,FALSE,FALSE,FALSE,,,,,
1885,Foochow,on the way,Whitney,Henry T,physician,TRUE,FALSE,FALSE,,,,,
1885,Foochow,on the way,Whitney,Louise A,mrs,FALSE,FALSE,FALSE,,,,,
1885,North China,Kalgan,Williams,Mark,missionary,FALSE,FALSE,FALSE,,,,,
1885,North China,Kalgan,Sprague,William P,missionary,FALSE,FALSE,FALSE,,,,,
1885,North China,Kalgan,Roberts,James H,missionary,FALSE,FALSE,FALSE,,,,,
1885,North China,Kalgan,Williams,Isabella B,mrs,FALSE,FALSE,FALSE,,,,,
1885,North China,Kalgan,Sprague,Margaret S,mrs,FALSE,FALSE,FALSE,,,,,
1885,North China,Kalgan,Roberts,Grace L,mrs,FALSE,FALSE,FALSE,,,,,
1885,North China,Kalgan,Diament,Naomi,miss,FALSE,FALSE,FALSE,,,,,
1885,North China,Kalgan,Murdock,Virginia C,miss,TRUE,FALSE,FALSE,,,,,
1885,North China,Pao-Ting-FU,Pierson,Isaac,missionary,FALSE,FALSE,FALSE,,,,,
1885,North China,Pao-Ting-FU,Pierson,Flora J,mrs,FALSE,FALSE,FALSE,,,,,
1885,North China,Peking,Blodgett,Henry,missionary,FALSE,TRUE,FALSE,,,,,
1885,North China,Peking,Noble,Willis C,assistant missionary,FALSE,FALSE,FALSE,,,,,
1885,North China,Peking,Blodgett,Sarah F.R.,mrs,FALSE,FALSE,FALSE,,,,,
1885,North China,Peking,Noble,Willa J,mrs,FALSE,FALSE,FALSE,,,,,
1885,North China,Peking,Haven,Ada A,miss,FALSE,FALSE,FALSE,,,,,
1885,North China,Shantung,Porter,Henry D,missionary,TRUE,FALSE,FALSE,,,,,
1885,North China,Shantung,Chapin,Franklin N,missionary,FALSE,FALSE,FALSE,,,,,
1885,North China,Shantung,Peck,Albert P,missionary physician,TRUE,FALSE,FALSE,,,,,
1885,North China,Shantung,Porter,Elizabeth C,mrs,FALSE,FALSE,FALSE,,,,,
1885,North China,Shantung,Chapin,Flora M,mrs,FALSE,FALSE,FALSE,,,,,
1885,North China,Shantung,Peck,Cella F,mrs,FALSE,FALSE,FALSE,,,,,
1885,North China,Shantung,Porter,Mary H,miss,FALSE,FALSE,FALSE,,,,,
1885,North China,Tientsin,Stanley,Charles A ,missionary,FALSE,FALSE,FALSE,,,,,
1885,North China,Tientsin,Perkins ,Henry P,missionary,FALSE,FALSE,FALSE,,,,,
1885,North China,Tung-Cho,Seffield,D.Z.,missionary,FALSE,FALSE,FALSE,,,,,
1885,North China,Tung-Cho,Beach,Harlan P,missionary,FALSE,FALSE,FALSE,,,,,
1885,North China,Tung-Cho,Sheffield ,Eleanor W,mrs,FALSE,FALSE,FALSE,,,,,
1885,North China,Tung-Cho,Beach ,Lucy L,mrs,FALSE,FALSE,FALSE,,,,,
1885,North China,Tung-Cho,Andrews ,Mary E,miss,FALSE,FALSE,FALSE,,,,,
1885,North China,Tung-Cho,Holbrook,Mary Anna,miss,TRUE,FALSE,FALSE,,,,,
1885,North China,On the way,Aiken,E.E.,missionary,FALSE,FALSE,FALSE,,,,,
1885,North China,On the way,Merritt,Charles P.W.,physician,FALSE,FALSE,FALSE,,,,,
1885,North China,On the way,Merritt,Anna C,mrs,FALSE,FALSE,FALSE,,,,,
1885,North China,On the way,Chapin,Jane E,miss,FALSE,FALSE,FALSE,,,,,
1885,North China,in this country,Goodrich,Chauncey,missionary,FALSE,FALSE,FALSE,,,,,
1885,North China,in this country,Smith,Arthur H,missionary,FALSE,FALSE,FALSE,,,,,
1885,North China,in this country,Stanley,Ursula,mrs,FALSE,FALSE,FALSE,,,,,
1885,North China,in this country,Goodrich,Sarah B,mrs,FALSE,FALSE,FALSE,,,,,
1885,North China,in this country,Smith ,Emma J,mrs,FALSE,FALSE,FALSE,,,,,
1885,Hong Kong,Hong Kong,Hager,C.R.,missionary,FALSE,FALSE,FALSE,,,,,
1885,Shanse,Tai-Ku,Tenny,Charles D,,FALSE,FALSE,FALSE,,,,,
1885,Shanse,Tai-Ku,Atwood,Ireneus J,missionary,FALSE,FALSE,FALSE,,,,,
1885,Shanse,Tai-Ku,Clapp,Dwight H,missionary,FALSE,FALSE,FALSE,,,,,
1885,Shanse,Tai-Ku,Osborne,D.E.,missionary physician,TRUE,FALSE,FALSE,,,,,
1885,Shanse,Tai-Ku,Tenny,Annie R,mrs,FALSE,FALSE,FALSE,,,,,
1885,Shanse,Tai-Ku,Atwood,Annette W,mrs,FALSE,FALSE,FALSE,,,,,
1885,Shanse,Tai-Ku,Clapp,L.H.,mrs,FALSE,FALSE,FALSE,,,,,
1885,Shanse,Tai-Ku,Osborne,Mary M,mrs,FALSE,FALSE,FALSE,,,,,
1885,Shanse,Fen-Chau-Fu,Stimson,Martin L,missionary,FALSE,FALSE,FALSE,,,,,
1885,Shanse,Fen-Chau-Fu,Stimson,Emily B,mrs,FALSE,FALSE,FALSE,,,,,
1885,Japan,Kioto,Greene,Daniel C,missionary,FALSE,TRUE,FALSE,,,,,
1885,Japan,Kioto,Davis,J.D.,missionary,FALSE,TRUE,FALSE,,,,,
1885,Japan,Kioto,Learned,Dwight D,missionary,FALSE,FALSE,FALSE,,,,,
1885,Japan,Kioto,Gordon,M.L,missionary,TRUE,TRUE,FALSE,,,,,
1885,Japan,Kioto,Cady,Chauncey M,missionary,FALSE,FALSE,FALSE,,,,,
1885,Japan,Kioto,Gaines,M.L.,missionary,FALSE,FALSE,FALSE,,,,,
1885,Japan,Kioto,Greene ,MaryJ,mrs,FALSE,FALSE,FALSE,,,,,
1885,Japan,Kioto,Davis,Sophia D,mrs,FALSE,FALSE,FALSE,,,,,
1885,Japan,Kioto,Learned,F.H.,mrs,FALSE,FALSE,FALSE,,,,,
1885,Japan,Kioto,Gordon,Agnes H,mrs,FALSE,FALSE,FALSE,,,,,
1885,Japan,Kioto,Davis,Anna Y,miss,FALSE,FALSE,FALSE,,,,,
1885,Japan,Kioto,Gaines,Louise W,mrs,FALSE,FALSE,FALSE,,,,,
1885,Japan,Kioto,Neesima,Y,mrs,FALSE,FALSE,FALSE,,,,,
1885,Japan,Kioto,Talcott,Eliza,miss,FALSE,FALSE,FALSE,,,,,
1885,Japan,Kioto,Clarkson,Virginia A,miss,FALSE,FALSE,FALSE,,,,,
1885,Japan,Kobe,Atkinson,J.L.,missionary,FALSE,FALSE,FALSE,,,,,
1885,Japan,Kobe,Jencks,De Witt C,assistant missionary,FALSE,FALSE,FALSE,,,,,
1885,Japan,Kobe,Atkinson ,Carrie E ,mrs,FALSE,FALSE,FALSE,,,,,
1885,Japan,Kobe,Jecks,Sarah M,mrs,FALSE,FALSE,FALSE,,,,,
1885,Japan,Kobe,Dudley,Julia E,miss,FALSE,FALSE,FALSE,,,,,
1885,Japan,Kobe,Brown,Emily M ,miss,FALSE,FALSE,FALSE,,,,,
1885,Japan,Kobe,Searle,Susan A,miss,FALSE,FALSE,FALSE,,,,,
1885,Japan,Kobe,Hooper,Francess Anna,miss,FALSE,FALSE,FALSE,,,,,
1885,Japan,Kobe,Gunnison,Effie B,miss,FALSE,FALSE,FALSE,,,,,
1885,Japan,Okayama,Cary Jr.,Otis,missionary,FALSE,FALSE,FALSE,,,,,
1885,Japan,Okayama,Cary ,Ellen Maria,mrs,FALSE,FALSE,FALSE,,,,,
1885,Japan,Osaka,Taylor,Wallace,missionary,TRUE,FALSE,FALSE,,,,,
1885,Japan,Osaka,De Forest,J.H.,missionary,FALSE,FALSE,FALSE,,,,,
1885,Japan,Osaka,Gulick,John T,missionary,FALSE,FALSE,FALSE,,,,,
1885,Japan,Osaka,Allchin,George,missionary,FALSE,FALSE,FALSE,,,,,
1885,Japan,Osaka,Taylor,Mary F,mrs,FALSE,FALSE,FALSE,,,,,
1885,Japan,Osaka,De Froest,Sarah E,mrs,FALSE,FALSE,FALSE,,,,,
1885,Japan,Osaka,Gulick,Frances A,mrs,FALSE,FALSE,FALSE,,,,,
1885,Japan,Osaka,Allchin,Nelle M,mrs,FALSE,FALSE,FALSE,,,,,
1885,Japan,Osaka,Gardner,Fannie A,miss,FALSE,FALSE,FALSE,,,,,
1885,Japan,Osaka,Colby,Abbie M,miss,FALSE,FALSE,FALSE,,,,,
1885,Japan,Osaka,Doughaday,Adelaide,miss,FALSE,FALSE,FALSE,,,,,
1885,Japan,in this country,Curtis,William W,missionary,FALSE,FALSE,FALSE,,,,,
1885,Japan,in this country,Pettee,James H,missionary,FALSE,FALSE,FALSE,,,,,
1885,Japan,in this country,Neesima,J.H.,coressponding member,FALSE,FALSE,FALSE,,,,,rev
1885,Japan,in this country,Parmelee,H Frances,miss,FALSE,FALSE,FALSE,,,,,
1885,Japan,in this country,Pettee,Isabella W,mrs,FALSE,FALSE,FALSE,,,,,
1885,Japan,in this country,Barrows ,Martha J,miss,FALSE,FALSE,FALSE,,,,,
1885,Japan,in this country,Gouldy,Mary E,miss,FALSE,FALSE,FALSE,,,,,
1885,Japan,on the way,Berry,John C,physician,TRUE,FALSE,FALSE,,,,,
1885,Japan,on the way,Berry,Maria E,mrs,FALSE,FALSE,FALSE,,,,,
1885,Northern Japan,Nhgata,Gulick,Orramel H,missionary,FALSE,FALSE,FALSE,,,,,
1885,Northern Japan,Nhgata,Davis,R Henry,missionary,FALSE,FALSE,FALSE,,,,,
1885,Northern Japan,Nhgata,Scudder,Doremus,missionary,TRUE,FALSE,FALSE,,,,,
1885,Northern Japan,Nhgata,Gulick,Anne E,mrs,FALSE,FALSE,FALSE,,,,,
1885,Northern Japan,Nhgata,Davis,Frances W,mrs,FALSE,FALSE,FALSE,,,,,
1885,Northern Japan,Nhgata,Gulick,Julia A,miss,FALSE,FALSE,FALSE,,,,,
1885,Northern Japan,Nhgata,Scudder,Catherine ,miss,FALSE,FALSE,FALSE,,,,,
1885,Micronesia,Gildert Islands: residing at Kusaie,Walkup,Alfred C,missionary,FALSE,FALSE,FALSE,,,,,
1885,Micronesia,Gildert Islands: residing at Kusaie,Walkup,Margaret L,mrs,FALSE,FALSE,FALSE,,,,,
1885,Micronesia,Marshall Islands: residing at Kusaie,Cathcart,Lillie S,miss,FALSE,FALSE,FALSE,,,,,
1885,Micronesia,Marshall Islands: residing at Kusaie,Palmer,Annette A,miss,FALSE,FALSE,FALSE,,,,,
1885,Micronesia,Caroline Islands-Ponape,Sturges,A.A.,missionary,FALSE,FALSE,FALSE,,,,,
1885,Micronesia,Caroline Islands-Ponape,Doane,E.T.,missionary,FALSE,FALSE,FALSE,,,,,
1885,Micronesia,Caroline Islands-Ponape,Rand,F.E.,missionary,FALSE,FALSE,FALSE,,,,,
1885,Micronesia,Caroline Islands-Ponape,Rand,Carrie T,mrs,FALSE,FALSE,FALSE,,,,,
1885,Micronesia,Caroline Islands-Ponape,Fletcher,J Estella,miss,FALSE,FALSE,FALSE,,,,,
1885,Micronesia,Ruk,Logan,Robert W,missionary,FALSE,FALSE,FALSE,,,,,
1885,Micronesia,Ruk,Worth,Henry,lay helper,FALSE,FALSE,FALSE,,,,,
1885,Micronesia,Ruk,Logan ,Mary E,mrs,FALSE,FALSE,FALSE,,,,,
1885,Micronesia,Sandwhich Islands,Bingham ,Hiram,missionary,FALSE,FALSE,FALSE,,,,,
1885,Micronesia,Sandwhich Islands,Bingham ,Clara,mrs,FALSE,FALSE,FALSE,,,,,
1885,Micronesia,in this country,Pease,E.M.,missionary,TRUE,FALSE,FALSE,,,,,
1885,Micronesia,in this country,Pease,Harriet A.S.,mrs,FALSE,FALSE,FALSE,,,,,
1885,Micronesia,in this country,Sturges ,Susan M,mrs,FALSE,FALSE,FALSE,,,,,
1885,Micronesia,Hawaii,Hyde,Charles M,missionary,FALSE,TRUE,FALSE,,,,,
1885,Micronesia,Hawaii,Hyde,Mary K,mrs,FALSE,FALSE,FALSE,,,,,
1885,Western Mexico ,Guadalajara,Crawford,M.A.,missionary,FALSE,FALSE,FALSE,,,,,
1885,Western Mexico ,Guadalajara,Howland,John,missionary,FALSE,FALSE,FALSE,,,,,
1885,Western Mexico ,Guadalajara,Crawford,Harriet J,mrs,FALSE,FALSE,FALSE,,,,,
1885,Western Mexico ,Guadalajara,Howland,Sarah D,mrs,FALSE,FALSE,FALSE,,,,,
1885,Western Mexico ,Guadalajara,Haskins,Belle M,miss,FALSE,FALSE,FALSE,,,,,
1885,Western Mexico ,La Barca,Bissell,Henry M,missionary,FALSE,FALSE,FALSE,,,,,
1885,Western Mexico ,La Barca,Bissell,Ella N,mrs,FALSE,FALSE,FALSE,,,,,
1885,Northern Mexico ,Chihuahua,Eaton,James D,missionary,FALSE,FALSE,FALSE,,,,,
1885,Northern Mexico ,Chihuahua,Eaton,Gertrude C,mrs,FALSE,FALSE,FALSE,,,,,
1885,Northern Mexico ,Perral,Case,Alden B,missionary,FALSE,FALSE,FALSE,,,,,
1885,Northern Mexico ,Perral,Case ,Myra G,mrs,FALSE,FALSE,FALSE,,,,,
1885,Spain,San Sebastian,Gulick,William H,missionary,FALSE,FALSE,FALSE,,,,,
1885,Spain,San Sebastian,Gulick,Alice Gordon ,mrs,FALSE,FALSE,FALSE,,,,,
1885,Spain,San Sebastian,Richards,Susie F,miss,FALSE,FALSE,FALSE,,,,,
1885,Austria,Prague,Clark ,Albert W,missionary,FALSE,FALSE,FALSE,,,,,
1885,Austria,Prague,Clark,Ruth Pine,mrs,FALSE,FALSE,FALSE,,,,,
1885,Missionaries Resident in the Hawaiian Islands,Honolulu,Baldwin,Dwight,missionary,TRUE,FALSE,FALSE,,,,,
1885,Missionaries Resident in the Hawaiian Islands,Honolulu,Hitchcock,Rebecca H,mrs,FALSE,FALSE,FALSE,,,,,
1885,Missionaries Resident in the Hawaiian Islands,Honolulu,Smith,Lowell,missionary,FALSE,TRUE,FALSE,,,,,
